"pop" "chrom" "phys_assembly" "gen_assembly" "gen_dist" "phys_dist" "rrate"
"LSSPA" "HiC_scaffold_24" 8471945 36.194 3.49 52615 66.331
"LSSPA" "HiC_scaffold_24" 9537314 36.194 0 1065369 0
"LSSPA" "HiC_scaffold_25" 460827 0 NA NA NA
"LSSPA" "HiC_scaffold_25" 723131 0 0 262304 0
"LSSPA" "HiC_scaffold_25" 749978 3.51 3.51 26847 130.741
"LSSPA" "HiC_scaffold_25" 1338522 4.21 0.7 588544 1.189
"LSSPA" "HiC_scaffold_25" 1782725 5.618 1.41 444203 3.174
"LSSPA" "HiC_scaffold_25" 1834366 6.754 1.14 51641 22.075
"LSSPA" "HiC_scaffold_25" 1892448 11.415 4.66 58082 80.231
"LSSPA" "HiC_scaffold_25" 2269082 11.98 0.57 376634 1.513
"LSSPA" "HiC_scaffold_25" 2523693 17.311 5.33 254611 20.934
"LSSPA" "HiC_scaffold_25" 2562740 17.311 0 39047 0
"LSSPA" "HiC_scaffold_25" 2870705 17.311 0 307965 0
"LSSPA" "HiC_scaffold_25" 3261705 20.202 2.89 391000 7.391
"LSSPA" "HiC_scaffold_25" 3708523 21.916 1.71 446818 3.827
"LSSPA" "HiC_scaffold_25" 4212726 22.481 0.57 504203 1.13
"LSSPA" "HiC_scaffold_25" 4311800 24.78 2.3 99074 23.215
"LSSPA" "HiC_scaffold_25" 4375980 28.216 3.44 64180 53.599
"LSSPA" "HiC_scaffold_25" 4760004 28.781 0.56 384024 1.458
"LSSPA" "HiC_scaffold_25" 4790278 28.781 0 30274 0
"LSSPA" "HiC_scaffold_25" 4885745 28.781 0 95467 0
"LSSPA" "HiC_scaffold_25" 5037412 34.013 5.23 151667 34.483
"LSSPA" "HiC_scaffold_25" 5122822 35.15 1.14 85410 13.347
"LSSPA" "HiC_scaffold_25" 5282586 38.041 2.89 159764 18.089
"LSSPA" "HiC_scaffold_25" 6167428 39.177 1.14 884842 1.288
"LSSPA" "HiC_scaffold_25" 6196554 39.177 0 29126 0
"LSSPA" "HiC_scaffold_25" 6223180 39.177 0 26626 0
"LSSPA" "HiC_scaffold_25" 6238002 39.742 0.56 14822 37.782
"LSSPA" "HiC_scaffold_25" 6353367 42.041 2.3 115365 19.937
"LSSPA" "HiC_scaffold_25" 6648447 42.606 0.57 295080 1.932
"LSSPA" "HiC_scaffold_25" 6835531 42.606 0 187084 0
"LSSPA" "HiC_scaffold_25" 7118767 43.743 1.14 283236 4.025
"LSSPA" "HiC_scaffold_25" 7244468 44.879 1.14 125701 9.069
"LSSPA" "HiC_scaffold_25" 7380952 44.879 0 136484 0
"LSSPA" "HiC_scaffold_25" 7403789 46.594 1.72 22837 75.316
"LSSPA" "HiC_scaffold_25" 7480267 47.159 0.56 76478 7.322
"LSSPA" "HiC_scaffold_25" 7529097 51.213 4.05 48830 82.941
"LSSPA" "HiC_scaffold_25" 7984933 54.703 3.49 455836 7.656
"LSSPA" "HiC_scaffold_25" 8295668 54.703 0 310735 0
"LSSPA" "HiC_scaffold_25" 8736202 54.703 0 440534 0
"LSSPA" "HiC_scaffold_25" 8847001 54.703 0 110799 0
"LSSPA" "HiC_scaffold_25" 8901047 54.703 0 54046 0
"LSSPA" "HiC_scaffold_25" 9062837 56.046 1.34 161790 8.282
"LSSPA" "HiC_scaffold_25" 9555646 56.046 0 492809 0
"LSSPA" "HiC_scaffold_25" 9570487 56.046 0 14841 0
"LSSPA" "HiC_scaffold_25" 9571040 56.046 0 553 0
"LSSPA" "HiC_scaffold_25" 9792996 56.046 0 221956 0
"LSSPA" "HiC_scaffold_25" 10181021 56.046 0 388025 0
"LSSPA" "HiC_scaffold_26" 194397 0 NA NA NA
"LSSPA" "HiC_scaffold_26" 1311988 0 0 1117591 0
"LSSPA" "HiC_scaffold_26" 1444252 0 0 132264 0
"LSSPA" "HiC_scaffold_26" 1633987 0.667 0.67 189735 3.531
"LSSPA" "HiC_scaffold_26" 1880547 2 1.33 246560 5.394
"LSSPA" "HiC_scaffold_26" 2000276 2 0 119729 0
"LSSPA" "HiC_scaffold_26" 2534140 4.891 2.89 533864 5.413
"LSSPA" "HiC_scaffold_26" 2947150 4.891 0 413010 0
"LSSPA" "HiC_scaffold_26" 2952967 10.68 5.79 5817 995.358
"LSSPA" "HiC_scaffold_26" 3549882 11.245 0.56 596915 0.938
"LSSPA" "HiC_scaffold_26" 3582646 11.245 0 32764 0
"LSSPA" "HiC_scaffold_26" 3860283 12.959 1.71 277637 6.159
"LSSPA" "HiC_scaffold_26" 3923869 15.259 2.3 63586 36.171
"LSSPA" "HiC_scaffold_26" 3978859 18.749 3.49 54990 63.466
"LSSPA" "HiC_scaffold_26" 4437621 21.048 2.3 458762 5.013
"LSSPA" "HiC_scaffold_26" 4825501 21.048 0 387880 0
"LSSPA" "HiC_scaffold_26" 5409657 25.144 4.1 584156 7.019
"LSSPA" "HiC_scaffold_26" 5603703 28.633 3.49 194046 17.985
"LSSPA" "HiC_scaffold_26" 5987055 30.328 1.7 383352 4.435
"LSSPA" "HiC_scaffold_26" 6670528 31.465 1.14 683473 1.668
"LSSPA" "HiC_scaffold_26" 6725697 31.465 0 55169 0
"LSSPA" "HiC_scaffold_26" 6789438 32.131 0.67 63741 10.511
"LSSPA" "HiC_scaffold_26" 6877761 33.474 1.34 88323 15.172
"LSSPA" "HiC_scaffold_26" 7227825 33.474 0 350064 0
"LSSPA" "HiC_scaffold_26" 7864764 35.501 2.03 636939 3.187
"LSSPA" "HiC_scaffold_26" 8077138 35.501 0 212374 0
"LSSPA" "HiC_scaffold_26" 8297922 36.168 0.67 220784 3.035
"LSSPA" "HiC_scaffold_26" 8506629 38.89 2.72 208707 13.033
"LSSPA" "HiC_scaffold_26" 9006347 38.89 0 499718 0
"LSSPA" "HiC_scaffold_26" 9823143 38.89 0 816796 0
"LSSPA" "HiC_scaffold_27" 275080 0 NA NA NA
"LSSPA" "HiC_scaffold_27" 622291 0 0 347211 0
"LSSPA" "HiC_scaffold_27" 635875 0 0 13584 0
"LSSPA" "HiC_scaffold_27" 687736 0 0 51861 0
"LSSPA" "HiC_scaffold_27" 940584 0 0 252848 0
"LSSPA" "HiC_scaffold_27" 1335615 0.893 0.89 395031 2.253
"LSSPA" "HiC_scaffold_27" 1395025 0.893 0 59410 0
"LSSPA" "HiC_scaffold_27" 1657685 0.893 0 262660 0
"LSSPA" "HiC_scaffold_27" 2054205 1.56 0.67 396520 1.69
"LSSPA" "HiC_scaffold_27" 2122657 1.56 0 68452 0
"LSSPA" "HiC_scaffold_27" 2194952 1.56 0 72295 0
"LSSPA" "HiC_scaffold_27" 2276468 1.56 0 81516 0
"LSSPA" "HiC_scaffold_27" 2549095 5.655 4.1 272627 15.039
"LSSPA" "HiC_scaffold_27" 2561584 7.357 1.7 12489 136.12
"LSSPA" "HiC_scaffold_27" 2581289 7.922 0.56 19705 28.419
"LSSPA" "HiC_scaffold_27" 2627610 9.058 1.14 46321 24.611
"LSSPA" "HiC_scaffold_27" 3061777 9.623 0.56 434167 1.29
"LSSPA" "HiC_scaffold_27" 3100095 10.188 0.57 38318 14.876
"LSSPA" "HiC_scaffold_27" 3380762 11.903 1.71 280667 6.093
"LSSPA" "HiC_scaffold_27" 3441874 13.039 1.14 61112 18.654
"LSSPA" "HiC_scaffold_27" 3952175 16.529 3.49 510301 6.839
"LSSPA" "HiC_scaffold_27" 4188174 17.094 0.57 235999 2.415
"LSSPA" "HiC_scaffold_27" 4427656 22.424 5.33 239482 22.256
"LSSPA" "HiC_scaffold_27" 5161733 24.139 1.71 734077 2.329
"LSSPA" "HiC_scaffold_27" 5516429 25.853 1.71 354696 4.821
"LSSPA" "HiC_scaffold_27" 5533755 28.133 2.28 17326 131.594
"LSSPA" "HiC_scaffold_27" 5646822 32.146 4.01 113067 35.466
"LSSPA" "HiC_scaffold_27" 6044222 32.146 0 397400 0
"LSSPA" "HiC_scaffold_27" 6141526 34.446 2.3 97304 23.637
"LSSPA" "HiC_scaffold_27" 6606984 35.011 0.57 465458 1.225
"LSSPA" "HiC_scaffold_27" 6624995 40.97 5.96 18011 330.909
"LSSPA" "HiC_scaffold_27" 7395868 42.684 1.71 770873 2.218
"LSSPA" "HiC_scaffold_27" 7799534 44.525 1.84 403666 4.558
"LSSPA" "HiC_scaffold_27" 8166559 44.525 0 367025 0
"LSSPA" "HiC_scaffold_27" 8400572 44.525 0 234013 0
"LSSPA" "HiC_scaffold_27" 9085632 44.525 0 685060 0
"LSSPA" "HiC_scaffold_28" 3368 0 NA NA NA
"LSSPA" "HiC_scaffold_28" 486202 4.351 4.35 482834 9.009
"LSSPA" "HiC_scaffold_28" 529370 4.351 0 43168 0
"LSSPA" "HiC_scaffold_28" 529950 4.351 0 580 0
"LSSPA" "HiC_scaffold_28" 907606 7.045 2.69 377656 7.123
"LSSPA" "HiC_scaffold_28" 1437463 7.045 0 529857 0
"LSSPA" "HiC_scaffold_28" 2228388 7.711 0.67 790925 0.847
"LSSPA" "HiC_scaffold_28" 2340312 13.311 5.6 111924 50.034
"LSSPA" "HiC_scaffold_28" 2434136 13.311 0 93824 0
"LSSPA" "HiC_scaffold_28" 2563319 14.448 1.14 129183 8.825
"LSSPA" "HiC_scaffold_28" 3341037 15.013 0.56 777718 0.72
"LSSPA" "HiC_scaffold_28" 3498212 19.068 4.06 157175 25.831
"LSSPA" "HiC_scaffold_28" 3660969 21.959 2.89 162757 17.757
"LSSPA" "HiC_scaffold_28" 3675750 24.258 2.3 14781 155.605
"LSSPA" "HiC_scaffold_28" 4020209 25.394 1.14 344459 3.31
"LSSPA" "HiC_scaffold_28" 4356138 30.104 4.71 335929 14.021
"LSSPA" "HiC_scaffold_28" 4880865 30.104 0 524727 0
"LSSPA" "HiC_scaffold_28" 4947661 36.063 5.96 66796 89.227
"LSSPA" "HiC_scaffold_28" 5062389 36.063 0 114728 0
"LSSPA" "HiC_scaffold_28" 5773842 37.199 1.14 711453 1.602
"LSSPA" "HiC_scaffold_28" 6240615 37.199 0 466773 0
"LSSPA" "HiC_scaffold_28" 6617487 37.764 0.57 376872 1.512
"LSSPA" "HiC_scaffold_28" 6633599 38.329 0.56 16112 34.757
"LSSPA" "HiC_scaffold_28" 6665783 38.329 0 32184 0
"LSSPA" "HiC_scaffold_28" 7086846 38.996 0.67 421063 1.591
"LSSPA" "HiC_scaffold_28" 7100775 39.889 0.89 13929 63.895
"LSSPA" "HiC_scaffold_28" 7471356 40.782 0.89 370581 2.402
"LSSPA" "HiC_scaffold_28" 7776998 41.675 0.89 305642 2.912
"LSSPA" "HiC_scaffold_28" 8138987 41.675 0 361989 0
"LSSPA" "HiC_scaffold_28" 8427163 41.675 0 288176 0
"LSSPA" "HiC_scaffold_28" 8710663 41.675 0 283500 0
"LSSPA" "HiC_scaffold_28" 8931435 41.675 0 220772 0
"LSSPA" "HiC_scaffold_28" 9059550 41.675 0 128115 0
"LSSPA" "HiC_scaffold_28" 9075791 41.675 0 16241 0
"LSSPA" "HiC_scaffold_28" 9087843 41.675 0 12052 0
"LSSPA" "HiC_scaffold_28" 9238274 41.675 0 150431 0
"LSSPA" "HiC_scaffold_29" 587184 0 NA NA NA
"LSSPA" "HiC_scaffold_29" 717617 0.665999999999997 0.67 130433 5.137
"LSSPA" "HiC_scaffold_29" 1840660 5.376 4.71 1123043 4.194
"LSSPA" "HiC_scaffold_29" 2213932 10.085 4.71 373272 12.618
"LSSPA" "HiC_scaffold_29" 2798923 14.099 4.01 584991 6.855
"LSSPA" "HiC_scaffold_29" 2888821 14.664 0.56 89898 6.229
"LSSPA" "HiC_scaffold_29" 3173403 14.664 0 284582 0
"LSSPA" "HiC_scaffold_29" 3895015 18.154 3.49 721612 4.836
"LSSPA" "HiC_scaffold_29" 4553495 20.453 2.3 658480 3.493
"LSSPA" "HiC_scaffold_29" 4572677 21.018 0.57 19182 29.715
"LSSPA" "HiC_scaffold_29" 5076296 21.018 0 503619 0
"LSSPA" "HiC_scaffold_29" 5257168 24.454 3.44 180872 19.019
"LSSPA" "HiC_scaffold_29" 5565993 25.019 0.56 308825 1.813
"LSSPA" "HiC_scaffold_29" 5644719 26.733 1.71 78726 21.721
"LSSPA" "HiC_scaffold_29" 5825558 30.829 4.1 180839 22.672
"LSSPA" "HiC_scaffold_29" 5957649 31.394 0.56 132091 4.24
"LSSPA" "HiC_scaffold_29" 6187337 31.394 0 229688 0
"LSSPA" "HiC_scaffold_29" 6345154 31.959 0.57 157817 3.612
"LSSPA" "HiC_scaffold_29" 7426899 33.095 1.14 1081745 1.054
"LSSPA" "HiC_scaffold_29" 7582963 33.095 0 156064 0
"LSSPA" "HiC_scaffold_29" 7623811 33.095 0 40848 0
"LSSPA" "HiC_scaffold_29" 7641182 33.095 0 17371 0
"LSSPA" "HiC_scaffold_29" 7912735 33.095 0 271553 0
"LSSPA" "HiC_scaffold_29" 7952083 33.095 0 39348 0
"LSSPA" "HiC_scaffold_29" 8074923 33.095 0 122840 0
"LSSPA" "HiC_scaffold_29" 8544405 33.095 0 469482 0
"LSSPA" "HiC_scaffold_30" 305164 0 NA NA NA
"LSSPA" "HiC_scaffold_30" 594066 0 0 288902 0
"LSSPA" "HiC_scaffold_30" 709082 0 0 115016 0
"LSSPA" "HiC_scaffold_30" 744307 0 0 35225 0
"LSSPA" "HiC_scaffold_30" 895180 0.699 0.7 150873 4.64
"LSSPA" "HiC_scaffold_30" 941870 0.699 0 46690 0
"LSSPA" "HiC_scaffold_30" 1058002 0.699 0 116132 0
"LSSPA" "HiC_scaffold_30" 1188180 0.699 0 130178 0
"LSSPA" "HiC_scaffold_30" 1441886 1.829 1.13 253706 4.454
"LSSPA" "HiC_scaffold_30" 1657397 1.829 0 215511 0
"LSSPA" "HiC_scaffold_30" 1720384 2.966 1.14 62987 18.099
"LSSPA" "HiC_scaffold_30" 2116957 4.102 1.14 396573 2.875
"LSSPA" "HiC_scaffold_30" 2155959 4.102 0 39002 0
"LSSPA" "HiC_scaffold_30" 2331519 5.232 1.13 175560 6.437
"LSSPA" "HiC_scaffold_30" 2537088 5.232 0 205569 0
"LSSPA" "HiC_scaffold_30" 2615043 5.232 0 77955 0
"LSSPA" "HiC_scaffold_30" 3095596 9.858 4.63 480553 9.635
"LSSPA" "HiC_scaffold_30" 3177394 11.573 1.71 81798 20.905
"LSSPA" "HiC_scaffold_30" 3721854 11.573 0 544460 0
"LSSPA" "HiC_scaffold_30" 3762087 13.287 1.71 40233 42.502
"LSSPA" "HiC_scaffold_30" 3766757 13.287 0 4670 0
"LSSPA" "HiC_scaffold_30" 3818049 13.287 0 51292 0
"LSSPA" "HiC_scaffold_30" 3856263 13.852 0.56 38214 14.654
"LSSPA" "HiC_scaffold_30" 3945073 13.852 0 88810 0
"LSSPA" "HiC_scaffold_30" 4322307 14.417 0.56 377234 1.484
"LSSPA" "HiC_scaffold_30" 4380092 14.982 0.56 57785 9.691
"LSSPA" "HiC_scaffold_30" 4639515 17.281 2.3 259423 8.866
"LSSPA" "HiC_scaffold_30" 4680106 17.846 0.57 40591 14.043
"LSSPA" "HiC_scaffold_30" 4845436 21.901 4.06 165330 24.557
"LSSPA" "HiC_scaffold_30" 4912658 27.091 5.19 67222 77.207
"LSSPA" "HiC_scaffold_30" 5057459 27.091 0 144801 0
"LSSPA" "HiC_scaffold_30" 5513531 27.091 0 456072 0
"LSSPA" "HiC_scaffold_30" 5619905 27.656 0.56 106374 5.264
"LSSPA" "HiC_scaffold_30" 6583045 31.752 4.1 963140 4.257
"LSSPA" "HiC_scaffold_30" 6924697 31.752 0 341652 0
"LSSPA" "HiC_scaffold_30" 6931711 32.317 0.57 7014 81.266
"LSSPA" "HiC_scaffold_30" 7213328 34.032 1.71 281617 6.072
"LSSPA" "HiC_scaffold_30" 7348984 34.032 0 135656 0
"LSSPA" "HiC_scaffold_30" 8064230 34.032 0 715246 0
"LSSPA" "HiC_scaffold_30" 8064552 34.032 0 322 0
"LSSPA" "HiC_scaffold_30" 8080891 34.032 0 16339 0
"LSSPA" "HiC_scaffold_30" 8140986 34.032 0 60095 0
"LSSPA" "HiC_scaffold_30" 8815501 34.032 0 674515 0
"LSSPA" "HiC_scaffold_30" 8971200 34.032 0 155699 0
"LSSPA" "HiC_scaffold_31" 281510 0 NA NA NA
"LSSPA" "HiC_scaffold_31" 595948 0 0 314438 0
"LSSPA" "HiC_scaffold_31" 1327500 0 0 731552 0
"LSSPA" "HiC_scaffold_31" 1655227 11.298 11.3 327727 34.48
"LSSPA" "HiC_scaffold_31" 1904661 11.298 0 249434 0
"LSSPA" "HiC_scaffold_31" 2205309 11.298 0 300648 0
"LSSPA" "HiC_scaffold_31" 2328035 20.836 9.54 122726 77.734
"LSSPA" "HiC_scaffold_31" 3381489 30.745 9.91 1053454 9.407
"LSSPA" "HiC_scaffold_31" 4181905 30.745 0 800416 0
"LSSPA" "HiC_scaffold_31" 4654180 31.31 0.56 472275 1.186
"LSSPA" "HiC_scaffold_31" 5838180 38.297 6.99 1184000 5.904
"LSSPA" "HiC_scaffold_31" 6410321 39.433 1.14 572141 1.993
"LSSPA" "HiC_scaffold_31" 6425846 41.713 2.28 15525 146.86
"LSSPA" "HiC_scaffold_31" 6780201 41.713 0 354355 0
"LSSPA" "HiC_scaffold_31" 7045778 43.414 1.7 265577 6.401
"LSSPA" "HiC_scaffold_31" 7284036 43.414 0 238258 0
"LSSPA" "HiC_scaffold_31" 7388406 43.414 0 104370 0
"LSSPA" "HiC_scaffold_31" 7436707 43.414 0 48301 0
"LSSPA" "HiC_scaffold_31" 8259340 46.328 2.91 822633 3.537
"LSSPA" "HiC_scaffold_31" 8290679 46.328 0 31339 0
"LSSPA" "HiC_scaffold_31" 8698171 46.328 0 407492 0
"LSSPA" "HiC_scaffold_32" 269214 0 NA NA NA
"LSSPA" "HiC_scaffold_32" 277544 0 0 8330 0
"LSSPA" "HiC_scaffold_32" 977160 0 0 699616 0
"LSSPA" "HiC_scaffold_32" 1078751 2.91 2.91 101591 28.644
"LSSPA" "HiC_scaffold_32" 1270622 3.629 0.72 191871 3.753
"LSSPA" "HiC_scaffold_32" 1403681 3.629 0 133059 0
"LSSPA" "HiC_scaffold_32" 1904987 5.078 1.45 501306 2.892
"LSSPA" "HiC_scaffold_32" 2234203 5.078 0 329216 0
"LSSPA" "HiC_scaffold_32" 2261749 5.078 0 27546 0
"LSSPA" "HiC_scaffold_32" 2749736 11.038 5.96 487987 12.213
"LSSPA" "HiC_scaffold_32" 2753155 11.038 0 3419 0
"LSSPA" "HiC_scaffold_32" 2932040 13.929 2.89 178885 16.156
"LSSPA" "HiC_scaffold_32" 2983232 15.065 1.14 51192 22.269
"LSSPA" "HiC_scaffold_32" 3054591 15.63 0.57 71359 7.988
"LSSPA" "HiC_scaffold_32" 3078416 17.345 1.71 23825 71.773
"LSSPA" "HiC_scaffold_32" 3332156 17.91 0.57 253740 2.246
"LSSPA" "HiC_scaffold_32" 3373832 20.76 2.85 41676 68.385
"LSSPA" "HiC_scaffold_32" 3514643 20.76 0 140811 0
"LSSPA" "HiC_scaffold_32" 3522243 23.033 2.27 7600 298.684
"LSSPA" "HiC_scaffold_32" 3993557 25.313 2.28 471314 4.838
"LSSPA" "HiC_scaffold_32" 4230753 32.292 6.98 237196 29.427
"LSSPA" "HiC_scaffold_32" 4474565 34.007 1.71 243812 7.014
"LSSPA" "HiC_scaffold_32" 4855284 34.007 0 380719 0
"LSSPA" "HiC_scaffold_32" 4872819 34.572 0.57 17535 32.506
"LSSPA" "HiC_scaffold_32" 5038186 35.137 0.56 165367 3.386
"LSSPA" "HiC_scaffold_32" 5208005 39.164 4.03 169819 23.731
"LSSPA" "HiC_scaffold_32" 5480189 40.446 1.28 272184 4.703
"LSSPA" "HiC_scaffold_32" 5866163 41.728 1.28 385974 3.316
"LSSPA" "HiC_scaffold_32" 6053825 41.728 0 187662 0
"LSSPA" "HiC_scaffold_32" 6807221 43.01 1.28 753396 1.699
"LSSPA" "HiC_scaffold_32" 7014827 43.647 0.64 207606 3.083
"LSSPA" "HiC_scaffold_32" 7120034 48.287 4.64 105207 44.104
"LSSPA" "HiC_scaffold_32" 7822627 48.923 0.64 702593 0.911
"LSSPA" "HiC_scaffold_32" 7958569 48.923 0 135942 0
"LSSPA" "HiC_scaffold_32" 8112158 49.764 0.84 153589 5.469
"LSSPA" "HiC_scaffold_32" 8335695 49.764 0 223537 0
"LSSPA" "HiC_scaffold_32" 8389814 49.764 0 54119 0
"LSSPA" "HiC_scaffold_32" 8631730 50.604 0.84 241916 3.472
"LSSPA" "HiC_scaffold_32" 8718735 50.604 0 87005 0
"LSSPA" "HiC_scaffold_32" 8756064 52.359 1.76 37329 47.148
"LSSPA" "HiC_scaffold_33" 71115 0 NA NA NA
"LSSPA" "HiC_scaffold_33" 530664 0 0 459549 0
"LSSPA" "HiC_scaffold_33" 968728 6.181 6.18 438064 14.108
"LSSPA" "HiC_scaffold_33" 1663610 9.797 3.62 694882 5.21
"LSSPA" "HiC_scaffold_33" 1694377 9.797 0 30767 0
"LSSPA" "HiC_scaffold_33" 1796929 10.749 0.95 102552 9.264
"LSSPA" "HiC_scaffold_33" 1946696 12.199 1.45 149767 9.682
"LSSPA" "HiC_scaffold_33" 2088332 12.918 0.72 141636 5.083
"LSSPA" "HiC_scaffold_33" 2403250 12.918 0 314918 0
"LSSPA" "HiC_scaffold_33" 2646114 14.367 1.45 242864 5.97
"LSSPA" "HiC_scaffold_33" 2646857 14.367 0 743 0
"LSSPA" "HiC_scaffold_33" 2880440 14.367 0 233583 0
"LSSPA" "HiC_scaffold_33" 2884585 15.087 0.72 4145 173.703
"LSSPA" "HiC_scaffold_33" 2955949 16.536 1.45 71364 20.318
"LSSPA" "HiC_scaffold_33" 3446546 28.594 12.06 490597 24.582
"LSSPA" "HiC_scaffold_33" 3886263 30.894 2.3 439717 5.231
"LSSPA" "HiC_scaffold_33" 3990211 34.383 3.49 103948 33.574
"LSSPA" "HiC_scaffold_33" 4142528 34.948 0.56 152317 3.677
"LSSPA" "HiC_scaffold_33" 4499575 37.799 2.85 357047 7.982
"LSSPA" "HiC_scaffold_33" 4650723 42.508 4.71 151148 31.162
"LSSPA" "HiC_scaffold_33" 5174959 42.508 0 524236 0
"LSSPA" "HiC_scaffold_33" 5306893 43.638 1.13 131934 8.565
"LSSPA" "HiC_scaffold_33" 5495371 47.693 4.06 188478 21.541
"LSSPA" "HiC_scaffold_33" 5792673 49.992 2.3 297302 7.736
"LSSPA" "HiC_scaffold_33" 6579318 52.883 2.89 786645 3.674
"LSSPA" "HiC_scaffold_33" 6699751 52.883 0 120433 0
"LSSPA" "HiC_scaffold_33" 6881013 52.883 0 181262 0
"LSSPA" "HiC_scaffold_33" 6956210 52.883 0 75197 0
"LSSPA" "HiC_scaffold_33" 7607826 52.883 0 651616 0
"LSSPA" "HiC_scaffold_34" 1382301 0 NA NA NA
"LSSPA" "HiC_scaffold_34" 2034033 0 0 651732 0
"LSSPA" "HiC_scaffold_34" 2104324 2.722 2.72 70291 38.696
"LSSPA" "HiC_scaffold_34" 2112947 17.496 14.77 8623 1712.861
"LSSPA" "HiC_scaffold_34" 2752012 17.496 0 639065 0
"LSSPA" "HiC_scaffold_34" 2891089 17.496 0 139077 0
"LSSPA" "HiC_scaffold_34" 3078851 22.206 4.71 187762 25.085
"LSSPA" "HiC_scaffold_34" 3262665 23.907 1.7 183814 9.248
"LSSPA" "HiC_scaffold_34" 3273383 23.907 0 10718 0
"LSSPA" "HiC_scaffold_34" 3311545 23.907 0 38162 0
"LSSPA" "HiC_scaffold_34" 3344896 26.798 2.89 33351 86.654
"LSSPA" "HiC_scaffold_34" 4763611 33.179 6.38 1418715 4.497
"LSSPA" "HiC_scaffold_34" 6147728 35.478 2.3 1384117 1.662
"LSSPA" "HiC_scaffold_34" 6220721 35.478 0 72993 0
"LSSPA" "HiC_scaffold_34" 6477249 35.478 0 256528 0
"LSSPA" "HiC_scaffold_34" 6599824 36.043 0.56 122575 4.569
"LSSPA" "HiC_scaffold_34" 6621433 36.043 0 21609 0
"LSSPA" "HiC_scaffold_34" 6953229 36.608 0.56 331796 1.688
"LSSPA" "HiC_scaffold_34" 7553822 36.608 0 600593 0
"LSSPA" "HiC_scaffold_34" 7746734 37.275 0.67 192912 3.473
"LSSPA" "HiC_scaffold_34" 7821644 37.275 0 74910 0
"LSSPA" "HiC_scaffold_34" 8226782 37.275 0 405138 0
"LSSPA" "HiC_scaffold_34" 8712828 37.275 0 486046 0
"LSSPA" "HiC_scaffold_35" 89023 0 NA NA NA
"LSSPA" "HiC_scaffold_35" 631790 0 0 542767 0
"LSSPA" "HiC_scaffold_35" 789498 0 0 157708 0
"LSSPA" "HiC_scaffold_35" 2375830 0.893 0.89 1586332 0.561
"LSSPA" "HiC_scaffold_35" 2550163 2.351 1.46 174333 8.375
"LSSPA" "HiC_scaffold_35" 2624855 2.916 0.56 74692 7.497
"LSSPA" "HiC_scaffold_35" 2687687 4.63 1.71 62832 27.215
"LSSPA" "HiC_scaffold_35" 2825935 5.195 0.57 138248 4.123
"LSSPA" "HiC_scaffold_35" 3043741 7.494 2.3 217806 10.56
"LSSPA" "HiC_scaffold_35" 3086107 9.209 1.71 42366 40.363
"LSSPA" "HiC_scaffold_35" 3179247 9.209 0 93140 0
"LSSPA" "HiC_scaffold_35" 3223184 10.923 1.71 43937 38.919
"LSSPA" "HiC_scaffold_35" 3231087 11.488 0.56 7903 70.859
"LSSPA" "HiC_scaffold_35" 3555474 13.19 1.7 324387 5.241
"LSSPA" "HiC_scaffold_35" 3587255 13.19 0 31781 0
"LSSPA" "HiC_scaffold_35" 3637901 14.904 1.71 50646 33.764
"LSSPA" "HiC_scaffold_35" 3800563 14.904 0 162662 0
"LSSPA" "HiC_scaffold_35" 3827647 14.904 0 27084 0
"LSSPA" "HiC_scaffold_35" 4013204 15.469 0.56 185557 3.018
"LSSPA" "HiC_scaffold_35" 4112346 17.184 1.72 99142 17.349
"LSSPA" "HiC_scaffold_35" 4242100 17.184 0 129754 0
"LSSPA" "HiC_scaffold_35" 4596792 21.893 4.71 354692 13.279
"LSSPA" "HiC_scaffold_35" 4699416 22.458 0.56 102624 5.457
"LSSPA" "HiC_scaffold_35" 4819845 24.172 1.71 120429 14.199
"LSSPA" "HiC_scaffold_35" 4938256 28.268 4.1 118411 34.625
"LSSPA" "HiC_scaffold_35" 5363649 28.833 0.56 425393 1.316
"LSSPA" "HiC_scaffold_35" 5654722 29.97 1.14 291073 3.917
"LSSPA" "HiC_scaffold_35" 5684814 29.97 0 30092 0
"LSSPA" "HiC_scaffold_35" 5743512 32.269 2.3 58698 39.184
"LSSPA" "HiC_scaffold_35" 5754870 34.568 2.3 11358 202.5
"LSSPA" "HiC_scaffold_35" 6750355 35.705 1.14 995485 1.145
"LSSPA" "HiC_scaffold_35" 6762251 35.705 0 11896 0
"LSSPA" "HiC_scaffold_35" 6832736 35.705 0 70485 0
"LSSPA" "HiC_scaffold_35" 6974603 35.705 0 141867 0
"LSSPA" "HiC_scaffold_35" 7036734 35.705 0 62131 0
"LSSPA" "HiC_scaffold_35" 7891924 35.705 0 855190 0
"LSSPA" "HiC_scaffold_35" 8092876 35.705 0 200952 0
"LSSPA" "HiC_scaffold_35" 8359401 35.705 0 266525 0
"LSSPA" "HiC_scaffold_36" 377092 0 NA NA NA
"LSSPA" "HiC_scaffold_36" 737095 0 0 360003 0
"LSSPA" "HiC_scaffold_36" 1041766 0 0 304671 0
"LSSPA" "HiC_scaffold_36" 1484529 1.755 1.75 442763 3.952
"LSSPA" "HiC_scaffold_36" 1501907 1.755 0 17378 0
"LSSPA" "HiC_scaffold_36" 1618243 1.755 0 116336 0
